ds_name,target,metric,value,model
Ozone_Level_Detection,WSR2,MSE,1.3106628356328258,Chronos[bolt_small]
Ozone_Level_Detection,WSR2,RMSE,1.1448418386977417,Chronos[bolt_small]
Ozone_Level_Detection,WSR2,RMSLE,0.4258166422604175,Chronos[bolt_small]
Ozone_Level_Detection,WSR2,RMSSE,0.709189967823745,Chronos[bolt_small]
Ozone_Level_Detection,WSR2,MAPE,1.261540947026678,Chronos[bolt_small]
Ozone_Level_Detection,WSR2,SMAPE,0.637483654235629,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,SQL,0.5536934472712665,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,WQL,0.4354354588284024,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,MAE,0.8581733473891227,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,MASE,0.723071502659592,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,WAPE,0.5682042450202186,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,MSE,1.3038056264212723,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,RMSE,1.1418430830991062,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,RMSLE,0.4241748852512514,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,RMSSE,0.7328048650102947,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,MAPE,1.2908225583256443,Chronos[bolt_small]
Ozone_Level_Detection,WSR3,SMAPE,0.6320925560687924,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,SQL,0.55827736835455,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,WQL,0.4332103293183337,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,MAE,0.8439303177126338,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,MASE,0.7209045992527915,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,WAPE,0.5589774374966466,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,MSE,1.2973860043245602,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,RMSE,1.139028535342535,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,RMSLE,0.4211125911286065,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,RMSSE,0.7409002923628486,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,MAPE,1.1989048629473578,Chronos[bolt_small]
Ozone_Level_Detection,WSR4,SMAPE,0.6233220835081756,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,SQL,0.5534759014115412,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,WQL,0.4177626633967365,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,MAE,0.8167250224770655,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,MASE,0.7142859782540417,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,WAPE,0.5391583277965957,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,MSE,1.2128309750537771,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,RMSE,1.1012860550528083,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,RMSLE,0.4032061136676185,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,RMSSE,0.7309182559783514,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,MAPE,1.1092291216193584,Chronos[bolt_small]
Ozone_Level_Detection,WSR5,SMAPE,0.592147940344542,Chronos[bolt_small]
Ozone_Level_Detection,T85,SQL,0.6738096637893615,Chronos[bolt_small]
Ozone_Level_Detection,T85,WQL,0.1397876358720254,Chronos[bolt_small]
Ozone_Level_Detection,T85,MAE,2.4017857005098047,Chronos[bolt_small]
Ozone_Level_Detection,T85,MASE,0.8634420417098634,Chronos[bolt_small]
Ozone_Level_Detection,T85,WAPE,0.1792560546438524,Chronos[bolt_small]
Ozone_Level_Detection,T85,MSE,10.296995020955146,Chronos[bolt_small]
Ozone_Level_Detection,T85,RMSE,3.2088931146043405,Chronos[bolt_small]
Ozone_Level_Detection,T85,RMSLE,0.3670638598818176,Chronos[bolt_small]
Ozone_Level_Detection,T85,RMSSE,0.8473831119061537,Chronos[bolt_small]
Ozone_Level_Detection,T85,MAPE,0.7392668508929974,Chronos[bolt_small]
Ozone_Level_Detection,T85,SMAPE,0.2366048378275012,Chronos[bolt_small]
Ozone_Level_Detection,V85,SQL,0.5716338009911733,Chronos[bolt_small]
Ozone_Level_Detection,V85,WQL,0.7269732326743892,Chronos[bolt_small]
Ozone_Level_Detection,V85,MAE,4.984665265758036,Chronos[bolt_small]
Ozone_Level_Detection,V85,MASE,0.7522202695836131,Chronos[bolt_small]
Ozone_Level_Detection,V85,WAPE,0.9568387802094008,Chronos[bolt_small]
Ozone_Level_Detection,V85,MSE,38.79386314040682,Chronos[bolt_small]
Ozone_Level_Detection,V85,RMSE,6.228471974762897,Chronos[bolt_small]
Ozone_Level_Detection,V85,RMSLE,1.1972970411632242,Chronos[bolt_small]
Ozone_Level_Detection,V85,RMSSE,0.7360241372116597,Chronos[bolt_small]
Ozone_Level_Detection,V85,MAPE,1.94629539642132,Chronos[bolt_small]
Ozone_Level_Detection,V85,SMAPE,1.4325361618433727,Chronos[bolt_small]
Ozone_Level_Detection,TT,SQL,0.580856002084245,Chronos[bolt_small]
Ozone_Level_Detection,TT,WQL,0.1635397337933403,Chronos[bolt_small]
Ozone_Level_Detection,TT,MAE,7.832959867737688,Chronos[bolt_small]
Ozone_Level_Detection,TT,MASE,0.759061523281382,Chronos[bolt_small]
Ozone_Level_Detection,TT,WAPE,0.2135328737151996,Chronos[bolt_small]
Ozone_Level_Detection,TT,MSE,116.15056744599892,Chronos[bolt_small]
Ozone_Level_Detection,TT,RMSE,10.77731726572058,Chronos[bolt_small]
Ozone_Level_Detection,TT,RMSLE,0.4602086359123453,Chronos[bolt_small]
Ozone_Level_Detection,TT,RMSSE,0.7566202168407045,Chronos[bolt_small]
Ozone_Level_Detection,TT,MAPE,0.947382981428526,Chronos[bolt_small]
Ozone_Level_Detection,TT,SMAPE,0.2533706173577529,Chronos[bolt_small]
Ozone_Level_Detection,KI,SQL,0.5980649309324501,Chronos[bolt_small]
Ozone_Level_Detection,KI,WQL,0.5635874457447588,Chronos[bolt_small]
Ozone_Level_Detection,KI,MAE,14.590629697916455,Chronos[bolt_small]
Ozone_Level_Detection,KI,MASE,0.7818049826283074,Chronos[bolt_small]
Ozone_Level_Detection,KI,WAPE,0.7363938490040159,Chronos[bolt_small]
Ozone_Level_Detection,KI,MSE,358.29697566974187,Chronos[bolt_small]
Ozone_Level_Detection,KI,RMSE,18.928734127504192,Chronos[bolt_small]
Ozone_Level_Detection,KI,RMSLE,1.4367925450073724,Chronos[bolt_small]
Ozone_Level_Detection,KI,RMSSE,0.7711657364498337,Chronos[bolt_small]
Ozone_Level_Detection,KI,MAPE,1.4737664958400865,Chronos[bolt_small]
Ozone_Level_Detection,KI,SMAPE,1.1208911625949587,Chronos[bolt_small]
Ozone_Level_Detection,Precp,SQL,0.4701170667220907,Chronos[tiny]
Ozone_Level_Detection,Precp,WQL,0.999635455112714,Chronos[tiny]
Ozone_Level_Detection,Precp,MAE,0.3055914003305044,Chronos[tiny]
Ozone_Level_Detection,Precp,MASE,0.4703084190748314,Chronos[tiny]
Ozone_Level_Detection,Precp,WAPE,1.0000000081188218,Chronos[tiny]
Ozone_Level_Detection,Precp,MSE,1.107299703464588,Chronos[tiny]
Ozone_Level_Detection,Precp,RMSE,1.052283090933513,Chronos[tiny]
Ozone_Level_Detection,Precp,RMSLE,0.412314436238704,Chronos[tiny]
Ozone_Level_Detection,Precp,RMSSE,0.5627056901178085,Chronos[tiny]
Ozone_Level_Detection,Precp,MAPE,0.9999999627264972,Chronos[tiny]
Ozone_Level_Detection,Precp,SMAPE,1.9999999599209688,Chronos[tiny]
Ozone_Level_Detection,V50,SQL,0.5793179917427318,Chronos[bolt_small]
Ozone_Level_Detection,V50,WQL,0.7534405791346285,Chronos[bolt_small]
Ozone_Level_Detection,V50,MAE,5.692444016923909,Chronos[bolt_small]
Ozone_Level_Detection,V50,MASE,0.7453779074763706,Chronos[bolt_small]
Ozone_Level_Detection,V50,WAPE,0.9692449886683512,Chronos[bolt_small]
Ozone_Level_Detection,V50,MSE,55.17223925527308,Chronos[bolt_small]
Ozone_Level_Detection,V50,RMSE,7.427801778135512,Chronos[bolt_small]
Ozone_Level_Detection,V50,RMSLE,1.331935028589441,Chronos[bolt_small]
Ozone_Level_Detection,V50,RMSSE,0.7466197755936057,Chronos[bolt_small]
Ozone_Level_Detection,V50,MAPE,1.533053809837796,Chronos[bolt_small]
Ozone_Level_Detection,V50,SMAPE,1.5079111954820337,Chronos[bolt_small]
Ozone_Level_Detection,HT70,SQL,0.6554979744958244,Chronos[bolt_small]
Ozone_Level_Detection,HT70,WQL,0.0071957903136851,Chronos[bolt_small]
Ozone_Level_Detection,HT70,MAE,28.830781882591094,Chronos[bolt_small]
Ozone_Level_Detection,HT70,MASE,0.8357373443671549,Chronos[bolt_small]
Ozone_Level_Detection,HT70,WAPE,0.0091744495133016,Chronos[bolt_small]
Ozone_Level_Detection,HT70,MSE,1501.4245985239625,Chronos[bolt_small]
Ozone_Level_Detection,HT70,RMSE,38.74822058525994,Chronos[bolt_small]
Ozone_Level_Detection,HT70,RMSLE,0.0124299924202799,Chronos[bolt_small]
Ozone_Level_Detection,HT70,RMSSE,0.8472904026756001,Chronos[bolt_small]
Ozone_Level_Detection,HT70,MAPE,0.0092292268440659,Chronos[bolt_small]
Ozone_Level_Detection,HT70,SMAPE,0.0092080024192545,Chronos[bolt_small]
Ozone_Level_Detection,U70,SQL,0.5824083961215144,Chronos[bolt_small]
Ozone_Level_Detection,U70,WQL,0.4415931153257686,Chronos[bolt_small]
Ozone_Level_Detection,U70,MAE,3.989203134771433,Chronos[bolt_small]
Ozone_Level_Detection,U70,MASE,0.7508723037114808,Chronos[bolt_small]
Ozone_Level_Detection,U70,WAPE,0.5693747172204625,Chronos[bolt_small]
Ozone_Level_Detection,U70,MSE,25.570522120401048,Chronos[bolt_small]
Ozone_Level_Detection,U70,RMSE,5.056730378456127,Chronos[bolt_small]
Ozone_Level_Detection,U70,RMSLE,0.9185480436763008,Chronos[bolt_small]
Ozone_Level_Detection,U70,RMSSE,0.7588340353386387,Chronos[bolt_small]
Ozone_Level_Detection,U70,MAPE,2.142816704562456,Chronos[bolt_small]
Ozone_Level_Detection,U70,SMAPE,0.9211341002192384,Chronos[bolt_small]
Ozone_Level_Detection,RH70,SQL,0.5996181913462162,Chronos[bolt_small]
Ozone_Level_Detection,RH70,WQL,0.4141058784097232,Chronos[bolt_small]
Ozone_Level_Detection,RH70,MAE,0.2208280586052667,Chronos[bolt_small]
Ozone_Level_Detection,RH70,MASE,0.8076124645558156,Chronos[bolt_small]
Ozone_Level_Detection,RH70,WAPE,0.5580328836711761,Chronos[bolt_small]
Ozone_Level_Detection,RH70,MSE,0.0695213514708356,Chronos[bolt_small]
Ozone_Level_Detection,RH70,RMSE,0.2636690187921888,Chronos[bolt_small]
Ozone_Level_Detection,RH70,RMSLE,0.1881920844133172,Chronos[bolt_small]
Ozone_Level_Detection,RH70,RMSSE,0.7535762939504197,Chronos[bolt_small]
Ozone_Level_Detection,RH70,MAPE,1.9536050529009563,Chronos[bolt_small]
Ozone_Level_Detection,RH70,SMAPE,0.6454004470018522,Chronos[bolt_small]
UCI_TEST_CORPUS,0,SQL,4.503995128201915,Naive
UCI_TEST_CORPUS,0,WQL,0.0213914996776024,Naive
UCI_TEST_CORPUS,0,MAE,0.0498046875,Naive
UCI_TEST_CORPUS,0,MASE,0.9349566449175823,Naive
UCI_TEST_CORPUS,0,WAPE,0.0040907997112376,Naive
UCI_TEST_CORPUS,0,MSE,0.0498046875,Naive
UCI_TEST_CORPUS,0,RMSE,0.223169638391964,Naive
UCI_TEST_CORPUS,0,RMSLE,0.0330272030434187,Naive
UCI_TEST_CORPUS,0,RMSSE,0.8758678567959168,Naive
UCI_TEST_CORPUS,0,MAPE,0.0079287574404761,Naive
UCI_TEST_CORPUS,0,SMAPE,0.0086183347902097,Naive
UCI_TEST_CORPUS,1,SQL,1.3643787941219143,Chronos[bolt_small]
UCI_TEST_CORPUS,1,WQL,0.0060637873841969,Chronos[bolt_small]
UCI_TEST_CORPUS,1,MAE,337.73241806030273,Chronos[bolt_small]
UCI_TEST_CORPUS,1,MASE,1.6136194042678365,Chronos[bolt_small]
UCI_TEST_CORPUS,1,WAPE,0.0074409279029797,Chronos[bolt_small]
UCI_TEST_CORPUS,1,MSE,1070651.0682837665,Chronos[bolt_small]
UCI_TEST_CORPUS,1,RMSE,1034.722701154163,Chronos[bolt_small]
UCI_TEST_CORPUS,1,RMSLE,0.050918726885546,Chronos[bolt_small]
UCI_TEST_CORPUS,1,RMSSE,1.1136690004040397,Chronos[bolt_small]
UCI_TEST_CORPUS,1,MAPE,0.0126678761075034,Chronos[bolt_small]
UCI_TEST_CORPUS,1,SMAPE,0.0137931086859133,Chronos[bolt_small]
UCI_TEST_CORPUS,2,SQL,6.043762758296141,Naive
UCI_TEST_CORPUS,2,WQL,0.0154511142296656,Naive
UCI_TEST_CORPUS,2,MAE,0.0,Naive
UCI_TEST_CORPUS,2,MASE,0.0,Naive
UCI_TEST_CORPUS,2,WAPE,0.0,Naive
UCI_TEST_CORPUS,2,MSE,0.0,Naive
UCI_TEST_CORPUS,2,RMSE,0.0,Naive
UCI_TEST_CORPUS,2,RMSLE,0.0,Naive
UCI_TEST_CORPUS,2,RMSSE,0.0,Naive
UCI_TEST_CORPUS,2,MAPE,0.0,Naive
UCI_TEST_CORPUS,2,SMAPE,0.0,Naive
UCI_TEST_CORPUS,3,SQL,1.155024526387073,Chronos[tiny]
UCI_TEST_CORPUS,3,WQL,0.4159177664210672,Chronos[tiny]
UCI_TEST_CORPUS,3,MAE,240.56073613092303,Chronos[tiny]
UCI_TEST_CORPUS,3,MASE,1.508085225953189,Chronos[tiny]
UCI_TEST_CORPUS,3,WAPE,0.5624928785865992,Chronos[tiny]
UCI_TEST_CORPUS,3,MSE,753276.0205053057,Chronos[tiny]
UCI_TEST_CORPUS,3,RMSE,867.9147541696165,Chronos[tiny]
UCI_TEST_CORPUS,3,RMSLE,0.6793979539768318,Chronos[tiny]
UCI_TEST_CORPUS,3,RMSSE,1.0681153821780285,Chronos[tiny]
UCI_TEST_CORPUS,3,MAPE,0.5332679006933758,Chronos[tiny]
UCI_TEST_CORPUS,3,SMAPE,0.4399114524435486,Chronos[tiny]
UCI_TEST_CORPUS,4,SQL,5.994830454812896,Naive
UCI_TEST_CORPUS,4,WQL,0.2805120806589339,Naive
UCI_TEST_CORPUS,4,MAE,0.900390625,Naive
UCI_TEST_CORPUS,4,MASE,5.331233235917396,Naive
UCI_TEST_CORPUS,4,WAPE,0.2362890825217837,Naive
UCI_TEST_CORPUS,4,MSE,3.583984375,Naive
UCI_TEST_CORPUS,4,RMSE,1.89314140385762,Naive
UCI_TEST_CORPUS,4,RMSLE,0.5680877732895601,Naive
UCI_TEST_CORPUS,4,RMSSE,2.3986358087723945,Naive
UCI_TEST_CORPUS,4,MAPE,0.1939885173927727,Naive
UCI_TEST_CORPUS,4,SMAPE,0.4806720071679504,Naive
UCI_TEST_CORPUS,5,SQL,5.155084152149868,Naive
UCI_TEST_CORPUS,5,WQL,0.3188343308481812,Naive
UCI_TEST_CORPUS,5,MAE,0.84375,Naive
UCI_TEST_CORPUS,5,MASE,4.1771093403204445,Naive
UCI_TEST_CORPUS,5,WAPE,0.2562277580071174,Naive
UCI_TEST_CORPUS,5,MSE,4.31640625,Naive
UCI_TEST_CORPUS,5,RMSE,2.0775962673243327,Naive
UCI_TEST_CORPUS,5,RMSLE,0.618255681328584,Naive
UCI_TEST_CORPUS,5,RMSSE,2.0503889501554955,Naive
UCI_TEST_CORPUS,5,MAPE,0.3409200968523002,Naive
UCI_TEST_CORPUS,5,SMAPE,0.4032245013553424,Naive
UCI_TEST_CORPUS,6,SQL,2.7490015018298504,Naive
UCI_TEST_CORPUS,6,WQL,0.8270951674454011,Naive
UCI_TEST_CORPUS,6,MAE,1.9990234375,Naive
UCI_TEST_CORPUS,6,MASE,1.5752185319262486,Naive
UCI_TEST_CORPUS,6,WAPE,0.4874970231007383,Naive
UCI_TEST_CORPUS,6,MSE,10.1962890625,Naive
UCI_TEST_CORPUS,6,RMSE,3.193162861881617,Naive
UCI_TEST_CORPUS,6,RMSLE,0.8936442652809682,Naive
UCI_TEST_CORPUS,6,RMSSE,1.3311504587550094,Naive
UCI_TEST_CORPUS,6,MAPE,0.6788694164158847,Naive
UCI_TEST_CORPUS,6,SMAPE,0.7404040404040404,Naive
UCI_TEST_CORPUS,7,SQL,2.7490015018298504,Naive
UCI_TEST_CORPUS,7,WQL,0.8270951674454011,Naive
UCI_TEST_CORPUS,7,MAE,1.9990234375,Naive
UCI_TEST_CORPUS,7,MASE,1.5752185319262486,Naive
UCI_TEST_CORPUS,7,WAPE,0.4874970231007383,Naive
UCI_TEST_CORPUS,7,MSE,10.1962890625,Naive
UCI_TEST_CORPUS,7,RMSE,3.193162861881617,Naive
UCI_TEST_CORPUS,7,RMSLE,0.8936442652809682,Naive
UCI_TEST_CORPUS,7,RMSSE,1.3311504587550094,Naive
UCI_TEST_CORPUS,7,MAPE,0.6788694164158847,Naive
UCI_TEST_CORPUS,7,SMAPE,0.7404040404040404,Naive
UCI_TEST_CORPUS,8,SQL,3.0227440219609254,ETS
UCI_TEST_CORPUS,8,WQL,0.3351972316229372,ETS
UCI_TEST_CORPUS,8,MAE,0.8600530334567867,ETS
UCI_TEST_CORPUS,8,MASE,1.4819976162534128,ETS
UCI_TEST_CORPUS,8,WAPE,0.2424819125164508,ETS
UCI_TEST_CORPUS,8,MSE,6.198228081815908,ETS
UCI_TEST_CORPUS,8,RMSE,2.4896240844384336,ETS
UCI_TEST_CORPUS,8,RMSLE,0.6472950861422224,ETS
UCI_TEST_CORPUS,8,RMSSE,1.1115236347235455,ETS
UCI_TEST_CORPUS,8,MAPE,0.1547873289849536,ETS
UCI_TEST_CORPUS,8,SMAPE,0.7152654382227595,ETS
UCI_TEST_CORPUS,9,SQL,1.969322647213667,Chronos[bolt_small]
UCI_TEST_CORPUS,9,WQL,0.3117358837194494,Chronos[bolt_small]
UCI_TEST_CORPUS,9,MAE,0.3328272548242239,Chronos[bolt_small]
UCI_TEST_CORPUS,9,MASE,2.366902191166785,Chronos[bolt_small]
UCI_TEST_CORPUS,9,WAPE,0.3782515385473231,Chronos[bolt_small]
UCI_TEST_CORPUS,9,MSE,0.2300375980728871,Chronos[bolt_small]
UCI_TEST_CORPUS,9,RMSE,0.4796223494301397,Chronos[bolt_small]
UCI_TEST_CORPUS,9,RMSLE,0.2731381107784454,Chronos[bolt_small]
UCI_TEST_CORPUS,9,RMSSE,2.159427597825154,Chronos[bolt_small]
UCI_TEST_CORPUS,9,MAPE,0.7828649868491238,Chronos[bolt_small]
UCI_TEST_CORPUS,9,SMAPE,0.4599684129535931,Chronos[bolt_small]
UCI_TEST_CORPUS,10,SQL,0.7702464635638568,Chronos[bolt_small]
UCI_TEST_CORPUS,10,WQL,0.2498038488806626,Chronos[bolt_small]
UCI_TEST_CORPUS,10,MAE,0.1698650722446473,Chronos[bolt_small]
UCI_TEST_CORPUS,10,MASE,1.008454624296906,Chronos[bolt_small]
UCI_TEST_CORPUS,10,WAPE,0.3280272746541616,Chronos[bolt_small]
UCI_TEST_CORPUS,10,MSE,0.0445067573605029,Chronos[bolt_small]
UCI_TEST_CORPUS,10,RMSE,0.2109662469697532,Chronos[bolt_small]
UCI_TEST_CORPUS,10,RMSLE,0.1437192501485705,Chronos[bolt_small]
UCI_TEST_CORPUS,10,RMSSE,0.922247500905436,Chronos[bolt_small]
UCI_TEST_CORPUS,10,MAPE,0.7165153500986938,Chronos[bolt_small]
UCI_TEST_CORPUS,10,SMAPE,0.3660648486952023,Chronos[bolt_small]
UCI_TEST_CORPUS,11,SQL,1.791205486974003,Chronos[bolt_small]
UCI_TEST_CORPUS,11,WQL,0.7646162289791334,Chronos[bolt_small]
UCI_TEST_CORPUS,11,MAE,0.4235436002491042,Chronos[bolt_small]
UCI_TEST_CORPUS,11,MASE,1.9891625491827745,Chronos[bolt_small]
UCI_TEST_CORPUS,11,WAPE,0.901681178077095,Chronos[bolt_small]
UCI_TEST_CORPUS,11,MSE,1.1887655730853566,Chronos[bolt_small]
UCI_TEST_CORPUS,11,RMSE,1.0903052660082664,Chronos[bolt_small]
UCI_TEST_CORPUS,11,RMSLE,0.4394764583210131,Chronos[bolt_small]
UCI_TEST_CORPUS,11,RMSSE,1.4656914676374018,Chronos[bolt_small]
UCI_TEST_CORPUS,11,MAPE,0.6743776555409033,Chronos[bolt_small]
UCI_TEST_CORPUS,11,SMAPE,1.818764606575972,Chronos[bolt_small]
UCI_TEST_CORPUS,12,SQL,,Naive
UCI_TEST_CORPUS,12,WQL,,Naive
UCI_TEST_CORPUS,12,MAE,0.0,Naive
UCI_TEST_CORPUS,12,MASE,,Naive
UCI_TEST_CORPUS,12,WAPE,,Naive
UCI_TEST_CORPUS,12,MSE,0.0,Naive
UCI_TEST_CORPUS,12,RMSE,0.0,Naive
UCI_TEST_CORPUS,12,RMSLE,0.0,Naive
UCI_TEST_CORPUS,12,RMSSE,,Naive
UCI_TEST_CORPUS,12,MAPE,,Naive
UCI_TEST_CORPUS,12,SMAPE,,Naive
UCI_TEST_CORPUS,13,SQL,7.652825812919065,Chronos[bolt_small]
UCI_TEST_CORPUS,13,WQL,0.5522099061928477,Chronos[bolt_small]
UCI_TEST_CORPUS,13,MAE,4.171801883581793,Chronos[bolt_small]
UCI_TEST_CORPUS,13,MASE,8.168711332508167,Chronos[bolt_small]
UCI_TEST_CORPUS,13,WAPE,0.6052377116043723,Chronos[bolt_small]
UCI_TEST_CORPUS,13,MSE,76.90603496703115,Chronos[bolt_small]
UCI_TEST_CORPUS,13,RMSE,8.769608598280264,Chronos[bolt_small]
UCI_TEST_CORPUS,13,RMSLE,1.144766179604482,Chronos[bolt_small]
UCI_TEST_CORPUS,13,RMSSE,6.517317133007654,Chronos[bolt_small]
UCI_TEST_CORPUS,13,MAPE,0.7486022629184884,Chronos[bolt_small]
UCI_TEST_CORPUS,13,SMAPE,1.6645747081142042,Chronos[bolt_small]
UCI_TEST_CORPUS,14,SQL,3.788356765481383,Naive
UCI_TEST_CORPUS,14,WQL,0.6055072829628708,Naive
UCI_TEST_CORPUS,14,MAE,3.081298851640895,Naive
UCI_TEST_CORPUS,14,MASE,3.631457175826765,Naive
UCI_TEST_CORPUS,14,WAPE,0.6315185908021935,Naive
UCI_TEST_CORPUS,14,MSE,43.1086272484855,Naive
UCI_TEST_CORPUS,14,RMSE,6.565716049943487,Naive
UCI_TEST_CORPUS,14,RMSLE,0.9400515536453724,Naive
UCI_TEST_CORPUS,14,RMSSE,3.136943623532547,Naive
UCI_TEST_CORPUS,14,MAPE,0.5953259455202939,Naive
UCI_TEST_CORPUS,14,SMAPE,1.0540962078821194,Naive
UCI_TEST_CORPUS,15,SQL,,Naive
UCI_TEST_CORPUS,15,WQL,,Naive
UCI_TEST_CORPUS,15,MAE,0.0,Naive
UCI_TEST_CORPUS,15,MASE,,Naive
UCI_TEST_CORPUS,15,WAPE,,Naive
UCI_TEST_CORPUS,15,MSE,0.0,Naive
UCI_TEST_CORPUS,15,RMSE,0.0,Naive
UCI_TEST_CORPUS,15,RMSLE,0.0,Naive
UCI_TEST_CORPUS,15,RMSSE,,Naive
UCI_TEST_CORPUS,15,MAPE,,Naive
UCI_TEST_CORPUS,15,SMAPE,,Naive
UCI_TEST_CORPUS,16,SQL,8.549325550617986,Chronos[bolt_small]
UCI_TEST_CORPUS,16,WQL,1.123438298254427,Chronos[bolt_small]
UCI_TEST_CORPUS,16,MAE,0.6937875419826014,Chronos[bolt_small]
UCI_TEST_CORPUS,16,MASE,10.799601998257184,Chronos[bolt_small]
UCI_TEST_CORPUS,16,WAPE,1.371714640259104,Chronos[bolt_small]
UCI_TEST_CORPUS,16,MSE,2.081260969529364,Chronos[bolt_small]
UCI_TEST_CORPUS,16,RMSE,1.4426576064781842,Chronos[bolt_small]
UCI_TEST_CORPUS,16,RMSLE,0.6189899462546675,Chronos[bolt_small]
UCI_TEST_CORPUS,16,RMSSE,3.964412889888856,Chronos[bolt_small]
UCI_TEST_CORPUS,16,MAPE,0.7117887891281033,Chronos[bolt_small]
UCI_TEST_CORPUS,16,SMAPE,1.9011979022223988,Chronos[bolt_small]
UCI_TEST_CORPUS,17,SQL,,Naive
UCI_TEST_CORPUS,17,WQL,,Naive
UCI_TEST_CORPUS,17,MAE,0.0,Naive
UCI_TEST_CORPUS,17,MASE,,Naive
UCI_TEST_CORPUS,17,WAPE,,Naive
UCI_TEST_CORPUS,17,MSE,0.0,Naive
UCI_TEST_CORPUS,17,RMSE,0.0,Naive
UCI_TEST_CORPUS,17,RMSLE,0.0,Naive
UCI_TEST_CORPUS,17,RMSSE,,Naive
UCI_TEST_CORPUS,17,MAPE,,Naive
UCI_TEST_CORPUS,17,SMAPE,,Naive
UCI_TEST_CORPUS,18,SQL,2.10951232827996,Chronos[tiny]
UCI_TEST_CORPUS,18,WQL,0.3941621303307233,Chronos[tiny]
UCI_TEST_CORPUS,18,MAE,4.461663783532566,Chronos[tiny]
UCI_TEST_CORPUS,18,MASE,2.4994951430521795,Chronos[tiny]
UCI_TEST_CORPUS,18,WAPE,0.4686511065923435,Chronos[tiny]
UCI_TEST_CORPUS,18,MSE,50.16179421135394,Chronos[tiny]
UCI_TEST_CORPUS,18,RMSE,7.082499150113182,Chronos[tiny]
UCI_TEST_CORPUS,18,RMSLE,0.8151601114383222,Chronos[tiny]
UCI_TEST_CORPUS,18,RMSSE,3.003934624376001,Chronos[tiny]
UCI_TEST_CORPUS,18,MAPE,0.6282601913916764,Chronos[tiny]
UCI_TEST_CORPUS,18,SMAPE,0.523975222462074,Chronos[tiny]
UCI_TEST_CORPUS,19,SQL,9.90691086902695,Chronos[bolt_small]
UCI_TEST_CORPUS,19,WQL,0.3618058191967697,Chronos[bolt_small]
UCI_TEST_CORPUS,19,MAE,4.148757963368553,Chronos[bolt_small]
UCI_TEST_CORPUS,19,MASE,11.96627781722048,Chronos[bolt_small]
UCI_TEST_CORPUS,19,WAPE,0.4525101473237157,Chronos[bolt_small]
UCI_TEST_CORPUS,19,MSE,59.44000372740896,Chronos[bolt_small]
UCI_TEST_CORPUS,19,RMSE,7.709734348692499,Chronos[bolt_small]
UCI_TEST_CORPUS,19,RMSLE,0.9815169451030208,Chronos[bolt_small]
UCI_TEST_CORPUS,19,RMSSE,7.037147389802373,Chronos[bolt_small]
UCI_TEST_CORPUS,19,MAPE,0.6792487543520694,Chronos[bolt_small]
UCI_TEST_CORPUS,19,SMAPE,1.3161351312921088,Chronos[bolt_small]
UCI_TEST_CORPUS,20,SQL,58.65512681656416,Chronos[bolt_small]
UCI_TEST_CORPUS,20,WQL,0.9762230922961966,Chronos[bolt_small]
UCI_TEST_CORPUS,20,MAE,1.083705350102543,Chronos[bolt_small]
UCI_TEST_CORPUS,20,MASE,58.883716751653424,Chronos[bolt_small]
UCI_TEST_CORPUS,20,WAPE,0.9897382108996308,Chronos[bolt_small]
UCI_TEST_CORPUS,20,MSE,22.605773367893985,Chronos[bolt_small]
UCI_TEST_CORPUS,20,RMSE,4.754552909358985,Chronos[bolt_small]
UCI_TEST_CORPUS,20,RMSLE,0.6884346266610029,Chronos[bolt_small]
UCI_TEST_CORPUS,20,RMSSE,29.31489788667432,Chronos[bolt_small]
UCI_TEST_CORPUS,20,MAPE,0.7614458197120847,Chronos[bolt_small]
UCI_TEST_CORPUS,20,SMAPE,1.939304521457773,Chronos[bolt_small]
